Date,Open,High,Low,Close,Adj Close,Volume
2017-10-02,203.000000,204.000000,201.000000,201.600006,201.600006,1825
2017-10-03,201.820007,202.000000,201.580002,202.000000,202.000000,665
2017-10-04,202.000000,203.000000,201.860001,202.199997,202.199997,2780
2017-10-05,203.000000,203.000000,202.000000,202.000000,202.000000,10625
2017-10-06,202.399994,203.000000,202.100006,202.639999,202.639999,7230
2017-10-09,203.000000,217.000000,202.399994,202.399994,202.399994,2470
2017-10-10,202.720001,202.720001,202.000000,202.199997,202.199997,6410
2017-10-11,202.199997,202.399994,201.600006,201.800003,201.800003,21130
2017-10-12,203.000000,203.000000,202.000000,202.399994,202.399994,3995
2017-10-13,202.800003,203.000000,202.199997,202.399994,202.399994,9950
2017-10-16,204.000000,204.000000,202.600006,202.600006,202.600006,960
2017-10-17,204.000000,204.000000,202.600006,203.399994,203.399994,1345
2017-10-18,203.800003,204.000000,203.199997,203.399994,203.399994,7305
2017-10-19,204.000000,204.000000,203.000000,203.000000,203.000000,1655
2017-10-20,204.000000,205.800003,203.399994,203.600006,203.600006,1975
2017-10-23,205.000000,205.000000,203.399994,204.600006,204.600006,2960
2017-10-24,205.000000,205.000000,204.000000,204.800003,204.800003,4870
2017-10-25,205.000000,205.000000,204.000000,204.500000,204.500000,2555
2017-10-26,205.000000,205.000000,204.000000,204.539993,204.539993,1445
2017-10-27,206.000000,206.000000,204.000000,205.000000,205.000000,3930
2017-10-30,205.600006,205.600006,204.199997,204.320007,204.320007,450
2017-10-31,204.199997,205.000000,204.000000,204.839996,204.839996,3190
2017-11-01,204.199997,205.600006,204.199997,205.380005,205.380005,1580
2017-11-02,205.600006,205.600006,204.600006,205.000000,205.000000,3390
2017-11-03,204.600006,205.000000,204.399994,205.000000,205.000000,5280
2017-11-06,205.000000,205.399994,204.000000,204.979996,204.979996,620
2017-11-07,204.259995,205.000000,204.199997,205.000000,205.000000,1535
2017-11-08,204.600006,205.000000,204.000000,205.000000,205.000000,1080
2017-11-09,205.000000,205.000000,204.199997,204.199997,204.199997,4225
2017-11-10,204.800003,204.800003,204.000000,204.399994,204.399994,3950
2017-11-13,204.600006,204.600006,204.000000,204.580002,204.580002,1355
2017-11-14,204.800003,204.800003,203.800003,204.000000,204.000000,11360
2017-11-15,203.800003,203.800003,201.779999,202.000000,202.000000,3675
2017-11-16,202.580002,203.000000,201.399994,201.399994,201.399994,1025
2017-11-17,201.699997,201.699997,199.399994,200.699997,200.699997,22110
2017-11-20,201.399994,201.699997,199.399994,199.639999,199.639999,2355
2017-11-21,200.600006,201.000000,199.979996,200.000000,200.000000,1775
2017-11-22,200.000000,201.300003,200.000000,200.000000,200.000000,570
2017-11-24,201.600006,201.600006,199.800003,200.500000,200.500000,2545
2017-11-27,201.199997,202.000000,199.600006,200.399994,200.399994,6960
2017-11-28,201.199997,201.199997,198.000000,200.000000,200.000000,18845
2017-11-29,199.800003,199.919998,198.000000,199.399994,199.399994,11345
2017-11-30,203.000000,203.000000,199.000000,199.000000,199.000000,2520
2017-12-01,200.000000,200.000000,198.600006,198.800003,198.800003,2655
2017-12-04,198.800003,200.000000,197.800003,198.399994,198.399994,3450
2017-12-05,198.800003,199.600006,198.199997,198.800003,198.800003,3415
2017-12-06,199.000000,199.000000,198.000000,198.399994,198.399994,4840
2017-12-07,198.600006,198.600006,197.399994,197.800003,197.800003,7365
2017-12-08,198.600006,198.600006,197.000000,197.399994,197.399994,4510
2017-12-11,197.600006,198.199997,197.600006,198.000000,198.000000,4700
2017-12-12,199.600006,200.600006,198.199997,199.600006,199.600006,9590
2017-12-13,199.000000,200.000000,198.399994,199.000000,199.000000,4000
2017-12-14,199.600006,204.000000,199.000000,200.600006,200.600006,6710
2017-12-15,201.000000,203.399994,200.199997,200.199997,200.199997,7795
2017-12-18,202.199997,202.199997,200.399994,201.100006,201.100006,3085
2017-12-19,202.600006,203.979996,199.600006,200.199997,200.199997,34665
2017-12-20,201.800003,201.800003,199.600006,200.399994,200.399994,9760
2017-12-21,200.000000,200.800003,200.000000,200.600006,200.600006,6160
2017-12-22,201.000000,202.199997,200.699997,200.800003,200.800003,22670
2017-12-26,203.000000,203.000000,201.000000,201.399994,201.399994,885
2017-12-27,201.000000,201.800003,201.000000,201.300003,201.300003,1015
2017-12-28,201.399994,201.520004,200.000000,201.000000,201.000000,1655
2017-12-29,202.600006,202.600006,200.800003,201.800003,201.800003,2035
2018-01-02,202.800003,202.800003,201.100006,201.399994,201.399994,1815
2018-01-03,201.399994,202.000000,200.800003,201.199997,201.199997,17965
2018-01-04,201.199997,201.600006,200.800003,201.199997,201.199997,1555
2018-01-05,201.600006,202.000000,201.000000,201.399994,201.399994,20765
2018-01-08,201.199997,201.800003,201.199997,201.399994,201.399994,8470
2018-01-09,201.600006,201.600006,200.600006,201.000000,201.000000,5470
2018-01-10,201.600006,201.800003,201.000000,201.199997,201.199997,81320
2018-01-11,201.600006,201.600006,200.979996,201.199997,201.199997,6125
2018-01-12,201.199997,201.800003,200.779999,201.000000,201.000000,17540
2018-01-16,201.199997,202.199997,201.000000,201.199997,201.199997,13615
2018-01-17,201.000000,201.800003,200.199997,200.600006,200.600006,4785
2018-01-18,200.800003,202.000000,200.600006,201.000000,201.000000,8520
2018-01-19,201.800003,201.800003,200.800003,201.199997,201.199997,14835
2018-01-22,201.600006,201.600006,200.800003,201.600006,201.600006,6790
2018-01-23,201.600006,201.800003,200.000000,201.600006,201.600006,23570
2018-01-24,202.000000,202.000000,200.800003,201.300003,201.300003,3540
2018-01-25,201.479996,201.580002,200.600006,201.000000,201.000000,10730
2018-01-26,200.600006,201.399994,200.600006,201.199997,201.199997,6560
2018-01-29,201.000000,201.600006,200.800003,201.199997,201.199997,3350
2018-01-30,201.199997,201.399994,200.199997,201.000000,201.000000,6765
2018-01-31,201.800003,201.800003,200.800003,201.199997,201.199997,2140
2018-02-01,201.000000,201.600006,201.000000,201.399994,201.399994,2975
2018-02-02,201.600006,201.600006,200.000000,200.800003,200.800003,3415
2018-02-05,201.000000,201.000000,200.000000,200.000000,200.000000,10780
2018-02-06,199.399994,200.199997,199.399994,199.800003,199.800003,7610
2018-02-07,199.800003,200.940002,199.399994,200.000000,200.000000,8650
2018-02-08,199.600006,200.399994,199.600006,200.000000,200.000000,3690
2018-02-09,200.800003,200.800003,199.000000,199.199997,199.199997,5795
2018-02-12,200.399994,200.800003,199.199997,199.600006,199.600006,2460
2018-02-13,199.800003,200.199997,199.600006,200.000000,200.000000,2860
2018-02-14,200.000000,200.000000,199.500000,199.600006,199.600006,2355
2018-02-15,200.199997,201.000000,199.600006,199.600006,199.600006,1660
2018-02-16,199.800003,200.000000,199.559998,200.000000,200.000000,970
2018-02-20,200.000000,200.600006,200.000000,200.199997,200.199997,5680
2018-02-21,200.600006,200.600006,199.199997,200.000000,200.000000,2740
2018-02-22,200.399994,202.199997,200.199997,200.399994,200.399994,3985
2018-02-23,200.399994,200.600006,200.000000,200.399994,200.399994,4490
2018-02-26,201.000000,202.000000,200.240005,200.600006,200.600006,4740
2018-02-27,201.199997,201.399994,200.399994,200.399994,200.399994,915
2018-02-28,201.199997,201.199997,200.199997,201.000000,201.000000,2575
2018-03-01,201.000000,201.199997,200.399994,201.199997,201.199997,1160
2018-03-02,200.600006,201.199997,200.600006,201.000000,201.000000,1960
2018-03-05,201.199997,201.199997,200.399994,200.800003,200.800003,1595
2018-03-06,200.600006,201.000000,200.000000,200.600006,200.600006,4000
2018-03-07,200.399994,201.000000,200.000000,200.800003,200.800003,4210
2018-03-08,200.800003,200.800003,199.800003,200.600006,200.600006,2430
2018-03-09,200.399994,200.800003,200.399994,200.600006,200.600006,1925
2018-03-12,200.600006,202.800003,199.800003,200.199997,200.199997,16920
2018-03-13,200.800003,201.000000,199.899994,200.000000,200.000000,1740
2018-03-14,200.800003,200.800003,199.800003,200.600006,200.600006,22270
2018-03-15,200.399994,200.800003,200.000000,200.800003,200.800003,995
2018-03-16,201.000000,201.199997,200.399994,200.800003,200.800003,1965
2018-03-19,201.000000,201.800003,199.800003,200.199997,200.199997,4180
2018-03-20,200.199997,201.000000,200.199997,201.000000,201.000000,1805
2018-03-21,201.000000,201.199997,200.399994,201.199997,201.199997,1930
2018-03-22,201.000000,201.199997,200.479996,201.000000,201.000000,4220
2018-03-23,201.199997,201.339996,200.399994,201.199997,201.199997,11740
2018-03-26,200.199997,201.600006,200.199997,201.600006,201.600006,5225
2018-03-27,202.000000,202.000000,200.899994,201.399994,201.399994,2210
2018-03-28,201.399994,201.600006,200.500000,201.000000,201.000000,1930
2018-03-29,201.000000,201.199997,200.500000,200.600006,200.600006,2315
2018-04-02,200.600006,201.199997,200.199997,200.600006,200.600006,3765
2018-04-03,200.000000,201.000000,199.979996,200.600006,200.600006,11385
2018-04-04,201.000000,201.399994,200.600006,200.800003,200.800003,5730
2018-04-05,201.000000,201.399994,200.800003,201.399994,201.399994,9365
2018-04-06,200.600006,201.320007,200.600006,201.199997,201.199997,660
2018-04-09,200.820007,201.600006,200.800003,200.800003,200.800003,550
2018-04-10,201.199997,201.600006,200.800003,201.000000,201.000000,1780
2018-04-11,200.800003,201.199997,200.800003,201.000000,201.000000,865
2018-04-12,200.800003,201.000000,200.600006,200.800003,200.800003,940
2018-04-13,201.000000,201.399994,200.600006,201.000000,201.000000,7715
2018-04-16,200.399994,201.600006,200.399994,200.800003,200.800003,47640
2018-04-17,201.199997,201.360001,200.399994,201.000000,201.000000,7410
2018-04-18,200.800003,201.000000,200.600006,200.800003,200.800003,960
2018-04-19,200.600006,200.800003,200.199997,200.800003,200.800003,1665
2018-04-20,200.399994,201.000000,200.399994,200.800003,200.800003,4535
2018-04-23,200.800003,200.800003,200.199997,200.399994,200.399994,54390
2018-04-24,200.600006,200.800003,200.199997,200.800003,200.800003,14910
2018-04-25,200.399994,201.000000,200.000000,200.699997,200.699997,30110
2018-04-26,200.800003,201.000000,200.399994,201.000000,201.000000,10765
2018-04-27,200.600006,201.600006,200.600006,201.600006,201.600006,2065
2018-04-30,203.399994,203.399994,200.600006,201.199997,201.199997,4230
2018-05-01,200.800003,201.399994,200.399994,200.600006,200.600006,1885
2018-05-02,201.600006,201.600006,200.199997,200.199997,200.199997,45485
2018-05-03,200.600006,200.800003,200.199997,200.600006,200.600006,2140
2018-05-04,200.800003,200.979996,200.399994,200.399994,200.399994,2315
2018-05-07,201.199997,201.800003,200.600006,201.000000,201.000000,1805
2018-05-08,200.800003,201.000000,200.399994,200.600006,200.600006,775
2018-05-09,201.000000,201.000000,200.399994,200.399994,200.399994,2000
2018-05-10,201.000000,201.000000,200.399994,200.399994,200.399994,1765
2018-05-11,200.600006,201.020004,200.600006,200.600006,200.600006,800
2018-05-14,201.600006,201.699997,200.399994,200.399994,200.399994,1790
2018-05-15,202.000000,202.000000,200.000000,200.399994,200.399994,1570
2018-05-16,200.800003,200.800003,200.000000,200.600006,200.600006,21435
2018-05-17,200.800003,200.800003,200.000000,200.000000,200.000000,485
2018-05-18,200.199997,201.100006,200.199997,200.199997,200.199997,2355
2018-05-21,201.000000,201.000000,200.199997,200.600006,200.600006,16705
2018-05-22,201.000000,201.000000,200.199997,200.199997,200.199997,1750
2018-05-23,200.800003,200.800003,199.800003,200.000000,200.000000,23180
2018-05-24,200.000000,200.600006,200.000000,200.000000,200.000000,860
2018-05-25,200.000000,201.619995,200.000000,201.600006,201.600006,3980
2018-05-29,201.800003,201.800003,200.800003,201.199997,201.199997,825
2018-05-30,201.300003,201.300003,200.399994,201.000000,201.000000,230
2018-05-31,201.199997,201.399994,200.800003,200.800003,200.800003,525
2018-06-01,202.199997,202.199997,201.259995,201.800003,201.800003,955
2018-06-04,201.399994,202.399994,200.800003,201.600006,201.600006,480
2018-06-05,201.800003,202.600006,201.199997,201.399994,201.399994,1650
2018-06-06,201.000000,203.000000,201.000000,202.399994,202.399994,1500
2018-06-07,201.800003,202.000000,201.500000,201.800003,201.800003,500
2018-06-08,202.000000,202.000000,201.199997,201.199997,201.199997,805
2018-06-11,201.399994,202.800003,200.800003,201.000000,201.000000,2905
2018-06-12,201.059998,201.800003,200.699997,200.800003,200.800003,1170
2018-06-13,201.600006,201.600006,200.800003,200.800003,200.800003,365
2018-06-14,201.399994,201.399994,200.800003,201.199997,201.199997,480
2018-06-15,200.800003,201.399994,200.600006,200.800003,200.800003,3440
2018-06-18,200.800003,201.199997,200.800003,201.199997,201.199997,2780
2018-06-19,201.399994,201.399994,200.600006,200.600006,200.600006,1745
2018-06-20,201.199997,201.300003,200.600006,201.000000,201.000000,6135
2018-06-21,200.800003,200.839996,200.500000,200.699997,200.699997,1510
2018-06-22,201.199997,201.199997,200.399994,200.600006,200.600006,535
2018-06-25,200.600006,200.600006,199.839996,200.000000,200.000000,14325
2018-06-26,200.000000,200.600006,200.000000,200.600006,200.600006,2270
2018-06-27,200.720001,200.800003,200.199997,200.199997,200.199997,260
2018-06-28,200.199997,200.199997,199.800003,200.199997,200.199997,4145
2018-06-29,200.199997,201.000000,199.800003,201.000000,201.000000,2340
2018-07-02,200.600006,200.800003,200.000000,200.600006,200.600006,445
2018-07-03,200.199997,200.600006,200.000000,200.000000,200.000000,485
2018-07-05,199.800003,200.399994,199.800003,200.000000,200.000000,6935
2018-07-06,200.000000,200.800003,200.000000,200.000000,200.000000,2950
2018-07-09,200.000000,200.399994,199.979996,200.000000,200.000000,5160
2018-07-10,200.600006,200.600006,199.800003,200.000000,200.000000,1925
2018-07-11,199.600006,200.199997,199.600006,199.800003,199.800003,335
2018-07-12,199.800003,200.199997,199.800003,200.000000,200.000000,9485
2018-07-13,200.000000,200.000000,199.800003,200.000000,200.000000,120
2018-07-16,199.800003,200.000000,199.300003,199.800003,199.800003,1975
2018-07-17,199.940002,199.940002,198.399994,199.199997,199.199997,19870
2018-07-18,199.199997,200.199997,199.199997,199.399994,199.399994,13635
2018-07-19,200.199997,200.199997,199.399994,199.600006,199.600006,2085
2018-07-20,199.399994,200.000000,199.399994,199.800003,199.800003,935
2018-07-23,199.399994,200.000000,199.220001,199.399994,199.399994,2030
2018-07-24,200.000000,200.000000,198.800003,199.399994,199.399994,5680
2018-07-25,199.399994,199.600006,199.199997,199.199997,199.199997,2870
2018-07-26,199.399994,199.600006,199.199997,199.399994,199.399994,6985
2018-07-27,199.199997,199.600006,199.199997,199.399994,199.399994,1425
2018-07-30,198.399994,199.399994,198.399994,199.199997,199.199997,2910
2018-07-31,199.199997,200.000000,199.199997,200.000000,200.000000,2200
2018-08-01,200.000000,200.000000,198.800003,199.800003,199.800003,1260
2018-08-02,199.399994,199.800003,199.199997,199.199997,199.199997,135
2018-08-03,199.399994,205.800003,199.399994,199.399994,199.399994,3570
2018-08-06,200.000000,200.300003,199.300003,199.399994,199.399994,500
2018-08-07,199.399994,200.199997,199.000000,199.000000,199.000000,2775
2018-08-08,199.619995,199.619995,198.800003,199.000000,199.000000,4610
2018-08-09,198.800003,200.000000,198.800003,199.199997,199.199997,5275
2018-08-10,199.600006,199.600006,199.600006,199.600006,199.600006,10
2018-08-13,198.399994,199.800003,198.399994,199.800003,199.800003,270
2018-08-14,199.800003,199.800003,199.199997,199.800003,199.800003,210
2018-08-15,198.820007,199.800003,198.820007,199.000000,199.000000,305
2018-08-16,198.800003,199.460007,198.800003,199.399994,199.399994,3380
2018-08-17,199.399994,199.399994,199.000000,199.000000,199.000000,725
2018-08-20,198.800003,199.399994,198.800003,199.000000,199.000000,15730
2018-08-21,197.600006,199.460007,197.600006,199.000000,199.000000,1795
2018-08-22,199.000000,199.600006,199.000000,199.399994,199.399994,140
2018-08-23,199.600006,200.000000,199.000000,200.000000,200.000000,1890
2018-08-24,199.600006,200.000000,199.199997,200.000000,200.000000,350
2018-08-27,200.000000,200.000000,199.199997,199.600006,199.600006,1495
2018-08-28,198.600006,199.600006,198.600006,199.399994,199.399994,375
2018-08-29,199.479996,199.600006,199.000000,199.199997,199.199997,11975
2018-08-30,199.000000,200.000000,199.000000,199.399994,199.399994,3185
2018-08-31,199.199997,200.000000,199.199997,199.399994,199.399994,1810
2018-09-04,199.000000,199.619995,199.000000,199.199997,199.199997,620
2018-09-05,199.199997,200.000000,199.000000,199.199997,199.199997,18120
2018-09-06,199.199997,199.800003,199.199997,199.399994,199.399994,2575
2018-09-07,199.199997,199.360001,198.199997,198.199997,198.199997,65780
2018-09-10,198.199997,198.600006,197.500000,197.800003,197.800003,8200
2018-09-11,197.399994,198.000000,196.600006,197.600006,197.600006,67275
2018-09-12,197.399994,198.000000,197.399994,198.000000,198.000000,660
2018-09-13,198.000000,198.380005,197.399994,198.000000,198.000000,13915
2018-09-14,198.199997,198.199997,197.399994,197.399994,197.399994,615
2018-09-17,197.399994,197.619995,197.399994,197.600006,197.600006,4915
2018-09-18,197.399994,198.000000,197.399994,198.000000,198.000000,5210
2018-09-19,197.800003,198.600006,197.600006,197.800003,197.800003,4285
2018-09-20,198.000000,199.000000,197.399994,198.399994,198.399994,88950
2018-09-21,198.399994,198.820007,198.000000,198.000000,198.000000,1120
2018-09-24,197.399994,198.800003,197.399994,198.000000,198.000000,600
2018-09-25,198.000000,198.199997,198.000000,198.000000,198.000000,3940
2018-09-26,198.119995,198.800003,198.000000,198.800003,198.800003,1355
2018-09-27,198.679993,198.679993,198.000000,198.199997,198.199997,69990
2018-09-28,198.000000,198.399994,198.000000,198.199997,198.199997,2820
2018-10-01,198.800003,199.199997,198.000000,198.399994,198.399994,2465
2018-10-02,198.199997,198.800003,198.199997,198.800003,198.800003,260
2018-10-03,198.600006,198.600006,198.199997,198.199997,198.199997,1675
2018-10-04,198.199997,198.800003,198.199997,198.199997,198.199997,2625
2018-10-05,198.339996,199.199997,198.199997,198.399994,198.399994,360
2018-10-08,198.399994,199.399994,198.199997,198.600006,198.600006,1305
2018-10-09,198.600006,198.600006,198.199997,198.199997,198.199997,380
2018-10-10,198.199997,199.000000,198.199997,198.600006,198.600006,1535
2018-10-11,199.000000,199.399994,198.199997,198.600006,198.600006,555
2018-10-12,199.399994,199.399994,198.100006,198.399994,198.399994,8935
2018-10-15,198.600006,198.800003,198.199997,198.600006,198.600006,335
2018-10-16,199.000000,199.000000,198.199997,198.600006,198.600006,850
2018-10-17,198.600006,198.800003,198.199997,198.800003,198.800003,245
2018-10-18,198.800003,198.800003,198.399994,198.399994,198.399994,1650
2018-10-19,198.399994,199.199997,198.399994,198.600006,198.600006,4000
2018-10-22,198.800003,198.800003,198.399994,198.399994,198.399994,2125
2018-10-23,198.399994,199.000000,198.399994,198.600006,198.600006,695
2018-10-24,198.600006,199.000000,198.399994,198.600006,198.600006,1670
2018-10-25,198.399994,199.000000,198.399994,198.399994,198.399994,4160
2018-10-26,198.399994,198.600006,198.399994,198.600006,198.600006,1855
2018-10-29,198.800003,199.000000,198.399994,198.399994,198.399994,8555
2018-10-30,198.800003,199.000000,198.399994,198.399994,198.399994,14665
2018-10-31,199.199997,199.199997,198.600006,199.000000,199.000000,3025
2018-11-01,198.800003,199.199997,198.600006,198.600006,198.600006,510
2018-11-02,198.600006,198.960007,198.600006,198.600006,198.600006,1025
2018-11-05,198.600006,198.800003,198.600006,198.800003,198.800003,810
2018-11-06,198.600006,199.199997,198.600006,199.199997,199.199997,750
2018-11-07,199.399994,200.000000,198.800003,198.800003,198.800003,610
2018-11-08,199.399994,200.000000,198.800003,198.800003,198.800003,2135
2018-11-09,199.039993,199.399994,198.800003,199.000000,199.000000,2560
2018-11-12,199.000000,199.600006,199.000000,199.600006,199.600006,85
2018-11-13,199.360001,199.600006,198.800003,198.800003,198.800003,1495
