Date,Open,High,Low,Close,Adj Close,Volume
2004-01-02,17.783333,17.799999,17.376667,17.433332,11.543299,26381700
2004-01-05,17.600000,17.600000,17.193333,17.373333,11.503568,40354200
2004-01-06,17.450001,17.799999,17.433332,17.780001,11.772839,39943500
2004-01-07,17.780001,17.836666,17.603333,17.826668,11.803740,36686700
2004-01-08,18.046667,18.110001,17.633333,17.753332,11.755180,40300800
2004-01-09,17.716667,17.716667,17.423332,17.466667,11.565372,33244500
2004-01-12,17.533333,17.600000,17.366667,17.503332,11.589644,26848500
2004-01-13,17.463333,17.586666,17.370001,17.586666,11.644829,25431300
2004-01-14,17.586666,17.726667,17.586666,17.713333,11.728695,23437800
2004-01-15,17.723333,17.879999,17.533333,17.830000,11.805948,30384000
2004-01-16,17.883333,17.916668,17.709999,17.826668,11.803740,29158800
2004-01-20,17.760000,17.816668,17.590000,17.650000,11.686759,23944500
2004-01-21,17.633333,17.843332,17.633333,17.816668,11.797118,27183600
2004-01-22,17.830000,17.889999,17.650000,17.726667,11.737526,22968000
2004-01-23,17.826668,18.146667,17.693333,18.070000,11.964858,37678200
2004-01-26,18.073334,18.226667,17.923332,18.203333,12.053143,27441900
2004-01-27,18.166668,18.316668,18.120001,18.143333,12.013412,28581000
2004-01-28,18.146667,18.196667,17.709999,17.756666,11.757389,30082500
2004-01-29,17.793333,18.166668,17.743334,18.160000,12.024449,31503900
2004-01-30,18.083332,18.233334,17.946667,17.950001,11.885404,23436000
2004-02-02,18.066668,18.326668,18.049999,18.230000,12.070804,35349900
2004-02-03,18.230000,18.383333,18.166668,18.336666,12.141428,24813300
2004-02-04,18.316668,18.650000,18.306667,18.463333,12.225299,34924500
2004-02-05,18.613333,18.846666,18.590000,18.750000,12.415113,37717200
2004-02-06,18.833332,19.196667,18.736668,19.193333,12.708664,45306300
2004-02-09,19.016666,19.180000,19.013332,19.106667,12.651274,25261800
2004-02-10,19.049999,19.200001,18.940001,19.176666,12.697628,27599400
2004-02-11,19.233334,19.433332,18.969999,19.023333,12.596097,31807500
